3.3076389637020975	1.2263429729746447	2.6610563748549634	1.1076626478729361	2.6252744259315133	5.612091135191448
3.3222773993279695	4.467192780527238	4.06924583348725	3.7536673494857373	1.9174864190936836	0.587950221782982
2.9219711898122993	4.558711709553693	1.661344366919817	2.6252260696125953	4.391155088827733	-12.926894327675488
1.6622682542117566	2.1465583024457953	2.509451308270564	4.605267128155415	3.6756610161612233	-2.3784759603595496
2.5849826004131575	2.9591773217013104	1.4366912776033738	2.6242878992695085	2.172300042439275	-5.234105177701237
3.179481490430809	1.2750131733833845	1.0063268016965212	3.510495446094546	2.7064548413017677	-7.777282560163697
3.15999905504089	3.323485387141374	2.717521054474787	3.853726862916183	3.4378971014166257	-3.9172091241389624
3.5243840624710465	3.7142256026675557	4.412678166742521	1.6353967132277099	3.077142369407956	15.502210067073685
3.4655786114630205	1.2064659629005714	2.2624938239017585	2.226291466726127	4.227071510760774	0.12702752851948934
1.7950874297366184	4.476248733943727	4.469769147843298	1.0734999894337207	1.3063780729293208	7.429911872249182
