2.8339319358558894	4.51671899244057	2.107909617278822	3.2046929317244723	1.2486240194017117	-2.5944105955531476
2.9162349923118853	4.184855366359367	1.3656067312742426	4.002548217716149	2.860452676955661	-16.843766362551538
1.1452623674075095	1.0694124284052036	4.988654754367078	3.8868329983336167	3.698849513469338	0.2574301854470694
3.2547874038821414	2.7718393831813746	2.7504770532347846	4.893698621555218	2.9272304908986753	-4.204731121112372
2.9541545037122985	4.53559949511718	3.0670697759394283	4.851702250518392	2.0302877034864366	-3.2624123413819146
2.1518811312001898	4.031517234712563	3.22556208421347	4.9671549973165	4.293877575186959	-4.049005442846463
3.019745008675608	3.7322047383074395	3.862316079563673	3.271082771790505	4.548683803848712	2.398931734629206
1.4373434024549114	4.404056255726246	3.3185751922434195	3.0051260825677124	4.435248517390975	0.8823907502896088
4.143719463666799	1.8178003602257258	3.8658740469899975	4.557652505132958	4.438973994422272	-1.3128391805174633
2.335825271870606	3.8956098540115116	1.3816836859246138	2.115627593168359	1.642315849898683	-3.752116695017833
