1.8231882604264236	1.4431775016527957	8.716704225168613	2.6680055570633643
2.235001438657079	1.8310138455341256	9.254411899540386	4.174848284943083
1.59851667122917	1.856981381586346	3.5712940738873526	3.4751565487296006
2.161074039383009	1.817131483137658	9.421557837124992	4.002097415546503
4.286515635340269	1.9345701631398364	6.259266315028729	8.719485932121986
4.305056878533363	1.4544204704955876	5.215073360833824	6.520054588058376
1.6942129967381412	1.657377224101182	4.363334177999103	3.035452941712999
1.6354412195410362	1.720724884545809	8.172267628630468	2.878679597629994
4.7127471561716785	1.0949777465933304	9.998140712136646	5.1915816765241285
4.468491874663944	1.0809926631312725	9.0386836023731	4.865327278039077
