2.695603234369636	1.7579161373424987	4.25886938504885	5.201462847354077
3.3553990639694504	1.268756824644796	7.333532618290395	4.322993652096264
2.8356375211502636	1.4910392463492146	6.150638338645786	4.3581475082524594
4.178223944139333	1.8163490029884442	3.6539320668246935	8.745647480072778
3.961520205094766	1.0376118887495425	3.555253349704798	4.297451112467359
3.42350929716363	1.7539781428682821	3.944127652532865	6.70382839805546
1.7048683064997014	1.1084978462357904	5.656397864019761	1.9271099596380936
2.778108753995906	1.175282525504629	3.0042409053628143	3.547626522171913
2.878907828244655	1.6639215141438568	7.310297697759618	4.919564891100107
4.5703681684707345	1.8232220752291382	9.121392159687858	8.504200528186137
