1.7782119127293496	1.1996860529596438	3.8588976024419646	2.244519937432872
3.731490908182682	1.459521845217537	7.139647905282042	5.563685008142879
1.0211027429463266	1.063792265134247	8.21395340650903	1.0954671522979427
1.3932893775808868	1.3481534569713522	3.5384068982763845	2.031606574053748
4.42908403866353	1.6804452920773745	8.095219893778847	7.608570856326953
3.999259082530516	1.0798037973350212	6.7918336586990256	4.374049109119263
4.799932517993407	1.5183689126134547	7.167670079999418	7.457309892782999
4.324479437542913	1.7867061955224197	4.1297449356268086	8.57017782946557
2.059261524590643	1.5449183441916692	9.00176478449853	3.229305609416751
2.0055427434651447	1.1474887222744994	6.076923579908075	2.34349642628313
