1.203033130379171	1.709201502646094	5.503627065572097	1.265612517299181
3.401032098648127	1.0915369450343022	3.680445590783184	3.561257253902631
1.43652838088454	1.5028326046099416	7.210881964351472	1.4687810892052728
4.915034057581144	1.2411176499416918	3.385592546175787	5.282805111355312
1.5096896490582505	1.06367413669455	3.838927045973172	1.5712054260032147
4.352993854901644	1.2364328508579225	4.268133472625796	4.54800920932244
1.8803063273900058	1.2179885799007084	6.214021716290448	1.917500861437316
1.6121542867369607	1.134331853444174	6.911678381878669	1.634314464262328
1.4881000251293646	1.8575676795554068	3.2300828191115487	1.8189827279888782
4.35750155322779	1.009640159701636	8.846501929188566	4.386160868543342
