1.1490210014915698	2.004264119922218	1.1756064027568742	3.116746984236687	2.3229288351069757	-0.031993296860184144
4.832153639173108	3.8741328056922884	2.495428210279665	2.35047251376351	1.755378571158027	-1.283531894913779
4.574607601845931	2.7306079222651443	1.928832103187581	2.3342398875938946	4.851633843450991	-0.06662625253297694
2.3587818414635047	2.220918249023283	2.954562818549608	4.124507720177303	3.9883879560965365	-0.0030367048924618543
2.1091694901692204	2.8836989827928834	4.329419369706414	3.8096044897369596	3.8615868046463273	-0.004494387307898868
1.6802424088918242	1.4474726060245313	2.8488266345096687	4.857034954561846	3.4158991495931232	-0.0004127041042048587
2.890716995152264	4.370171665797259	3.9087845299347475	4.899274535171061	1.3215624812894973	-0.20577241810009436
3.5843130159424508	1.6180292273034027	4.211898191122172	1.6145107922793818	1.3018795288753244	-0.03918159942450071
2.9014399285694212	4.3061564801850345	4.84770422238494	1.0254549229009662	4.086375220678929	-0.3022045268595291
1.7690754823134789	2.368375441921036	2.9784312283963335	2.2659437422145894	4.67534504784853	-0.006988079504454985
