3.3076389637020975	1.2263429729746447	2.6610563748549634	10.794042441839922
3.3222773993279695	4.467192780527238	4.06924583348725	60.39270942918763
2.9219711898122993	4.558711709553693	1.661344366919817	22.129811839197174
1.6622682542117566	2.1465583024457953	2.509451308270564	8.954113044611528
2.5849826004131575	2.9591773217013104	1.4366912776033738	10.989857705392023
3.179481490430809	1.2750131733833845	1.0063268016965212	4.079528884654863
3.15999905504089	3.323485387141374	2.717521054474787	28.539978649063347
3.5243840624710465	3.7142256026675557	4.412678166742521	57.763534816577476
3.4655786114630205	1.2064659629005714	2.2624938239017585	9.459718892149745
1.7950874297366184	4.476248733943727	4.469769147843298	35.91574756440467
