1.4503297791458918	3.679725580644865	3.2267375228212556	1.8855302921556358	19.94742959770018
2.4732562663233715	2.8122333278093263	3.3846892826208466	1.48309101417221	26.667065542848093
2.377816092545223	4.376029918250363	2.5361288241575046	1.2690231190254861	32.32879583904393
1.226581784648566	3.7167595284596917	4.693415021724046	3.976426393608395	31.679180932291384
1.4831221802784622	3.9009995620879216	2.9893383369748703	4.863703735957056	35.45370595288708
1.7182963066840529	4.694704012625727	2.718278104693149	2.8108942210398054	32.072351047297595
2.5272509763409046	1.264392132912537	1.4387099854895844	3.906643820319121	23.920986267618815
4.260415332993427	4.996688872080726	2.0011478637566764	2.74250629201999	77.7373130947938
1.9688332992604556	1.6866180280291365	2.313899314279946	2.1298373719157278	12.536563398059092
4.27911188160352	2.6816716266559677	3.303154150215015	1.6981888450206526	44.90079672816749
