1.012357704434528	1.2394476876411793	1.1239833129270689	3.96103119182531	1.8132575613553124	3.9741222628842676	1.8838583182399882	3.18179985907096	1.1441750068082839	0.10737999846564336
1.8942867224957194	1.4584196354771526	1.1501299425575944	3.761461495815875	1.2243766274718881	3.871206111984132	1.6812673198463133	3.7416313120688978	1.4620857005986763	0.19340382669213255
1.8808508653790943	1.916239595873353	1.9521306895702148	3.9252390880524946	1.2753429018584632	3.179266928397251	1.407814336549665	3.207626319818524	1.4647237907716186	0.5331073856413506
1.7692526905665427	1.9570170755641996	1.209704138325554	3.693525271682507	1.3591375654044855	3.671478406775031	1.884032120936662	3.462687107437228	1.7201626746170544	0.35858653159865406
1.854293355545731	1.8461432604355021	1.672175173509262	3.7200123126748075	1.7295090079475441	3.2607888516603847	1.8492705268027263	3.835876000675623	1.0635049066473452	0.41965693407066795
1.3358563342754601	1.7510189425329934	1.5748944859205203	3.768611826211367	1.3157988469796964	3.7602663798992855	1.4529227170642598	3.5600267862765382	1.5562361741149815	0.23990741276856853
1.5173376165046348	1.4000818661457288	1.7775946770367876	3.238464633424804	1.821019095172706	3.011436038156123	1.1749674267741075	3.225777015917929	1.298282402923703	0.4151165004714929
1.0455585282669702	1.6246783110972107	1.7647596585974858	3.7870138423403636	1.1455149865056458	3.767642006235782	1.5668277348525645	3.22387772015537	1.5776201029431736	0.2062993748479967
1.612485097767515	1.3631790514760627	1.6486590965826076	3.914326963283285	1.9946708317326278	3.1407012136391526	1.4289912564415912	3.946536593629351	1.8626133574059112	0.3307176907536722
1.4235761371933973	1.0907812242937092	1.5675506344134562	3.5650994760076165	1.2228652694052489	3.8464227923098755	1.3314257439043025	3.88792295836798	1.5265217317347413	0.1399919662701305
