1.5114774368570256	1.3998765849272963	1.7118489301066753	3.377049179846739	1.052650322951535	3.961189023843878	1.8131806595012108	3.182943084333595	1.1251616247686922	0.25415834087752653
1.1213736384029573	1.9272455218331477	1.608030164489945	3.531279076704958	1.734644628200109	3.8874693507451337	1.5753242273887618	3.8439233302536473	1.0694042504671217	0.21357194625939283
1.8303755731695395	1.404087243517576	1.8302690413312408	3.9668082905099498	1.6432422759526284	3.4983527477925493	1.6804550470361237	3.8507085918559234	1.062117648261378	0.28542587117403767
1.026391927204664	1.8370921201405375	1.6489059010186917	3.0536824073652213	1.9899870023311876	3.960299325183917	1.6511967069461992	3.224641283692517	1.503010115310227	0.32979747830786743
1.935769293614655	1.1187856179189428	1.5358149118840343	3.7972666910534425	1.8209978098034836	3.9580648562867298	1.570346697746048	3.0888207476906815	1.0101067509826958	0.23881085729277382
1.303712150298857	1.2304274663711994	1.4296262934825346	3.286233524621787	1.493925521859456	3.9475928750560194	1.1545880629687546	3.1769587250940376	1.749035969275264	0.1757018345183469
1.765822927507089	1.7981442262438205	1.6244408352228872	3.535842389177975	1.6394302272547758	3.727544371512219	1.4596056307119547	3.075415068166904	1.3855353970831406	0.44481728315949487
1.4289575046130802	1.343844157971254	1.6874417253370122	3.870661487683118	1.314813099636081	3.3108486287235332	1.9377261183833763	3.178476391856729	1.3280828831533307	0.27364021510613074
1.7140299127954843	1.5375635631543525	1.5715635838149247	3.731669029771239	1.4894668424405473	3.768393632538251	1.654560726673125	3.0638431288922585	1.579792703670837	0.3540508630551368
1.9098959528367503	1.1155406412527484	1.997193136381383	3.711694445354487	1.257118104598904	3.466111079693649	1.9927987959486804	3.9886333985813316	1.4635748663514563	0.2920185713639459
