1.8124385822007527	1.4013518161037963	1.3343834221732536	3.983104549122962	1.7086634520953978	3.702363385945451	1.1271641014127647	3.140746285874841	1.5671274745610322	0.23731883039963833
1.6549774646337252	1.6359044269989989	1.0121225398991072	3.189766652781782	1.060517266495153	3.45205770256987	1.8593491012500785	3.3856105345305787	1.9660234397622738	0.30159702323283893
1.4896133803478429	1.4883636546924341	1.7347466497855586	3.672146752030055	1.9055911220822284	3.4946188873496724	1.3062661537416156	3.7154071623136797	1.8002338354480858	0.33220339230613705
1.0787595355688748	1.986985622113955	1.8040222425985333	3.289226934490384	1.9176458993797552	3.852445269460105	1.7528287768944497	3.120232890921822	1.8642532927945288	0.49152556267797587
1.5815906311251917	1.459230694861484	1.759540016305056	3.441071806847246	1.113220965307807	3.627239383069959	1.4829284923807184	3.5973346501902133	1.4858659332037525	0.28053745244063905
1.258053331576773	1.7923560381723036	1.064861693140896	3.96433241567584	1.3334420192893868	3.2113042374678313	1.5837856146283058	3.0487328885001856	1.4647208077762857	0.19877773892612954
1.1964649019558198	1.3814143485237391	1.2877945940009223	3.6716894142832937	1.5625464419856765	3.8886461124980842	1.3357597967196262	3.023796184947977	1.393949691062451	0.1562521745172963
1.193925362405676	1.7228732924471908	1.2607540933781627	3.762154643033704	1.0655017951367987	3.3438796968409754	1.7595377756396593	3.945322514589955	1.307918983959018	0.15493803121447705
1.8429510710331931	1.7380915162156754	1.2681275445676659	3.6960890021481823	1.3869437386302594	3.8864711048516	1.4511861783881728	3.861029925795926	1.0842693403659824	0.21409652732420958
1.6619303282513103	1.7450442509510244	1.2398320020380864	3.145222015456004	1.9810415016218734	3.9211901592860166	1.1803269784580688	3.483931888834289	1.3524062343461163	0.26811391530939394
