3.7774691146702226	1.0660948284223934	2.4639022746767685	1.9853139932845432	3.2449087158257743
4.742099677944065	3.9712045409295857	3.009294629116276	1.272877874474557	7.965535224043738
3.9754277171208656	1.534046576497535	4.963220275210938	2.850610497359809	3.5026499521703722
2.639562309631324	4.642477270915376	3.713409379284493	1.0199327917685075	3.365738957028227
3.6474362410811914	2.1660439747614078	4.026893193878237	4.264483992372218	8.36664526767262
4.036361675997767	4.118349830393491	1.0372501084798094	2.504628930172399	40.139615910311406
3.0840242908992037	3.3108717940106036	1.6445598050957928	3.4703535007360085	21.546870339615467
4.681746121852833	1.4904400247842071	1.9061517147402816	3.779428963206156	13.835379842267853
3.2204801760832975	4.8440011068400795	3.327954239602878	4.820003223588588	22.594089595340932
1.7454202080153456	1.1274043318097293	4.270063894974975	3.9976923468862564	1.8422759987233726
