3.8283138830149523	3.7254410883592195	14.259271841103407
2.0613219242579026	4.867793744813475	10.035550274299315
2.032885718422956	4.757071346907928	9.670817914420887
1.8797929356645895	1.3348820407968818	2.509121544380892
4.443891206256019	2.61853096462554	11.635994318889544
4.232070426591598	2.2622996744330024	9.573734788119005
3.865371327970795	3.8799758417092756	14.996748382918993
2.030921943827127	1.2589232672638273	2.5566389543549466
4.212617299293768	3.3639434443275844	14.171472117327816
3.1663540017671963	4.3452645674044215	13.758291889501223
