2.1434128691411125	3.922299235660076	3.7386238427689555	0.357821990773947
2.826219837871861	1.8950806941030889	4.169541119356572	0.2044695863954996
3.274994948752954	2.8426884673302997	2.869972712169501	0.5162889650193828
4.73254024022613	1.5732642869891036	2.6353746840704826	0.44961682839900774
3.41160664153728	4.763782296792128	2.9343654494871547	0.8814529935768517
3.26614490025663	4.014143151490862	4.784156167813417	0.4361355230752632
2.0715295153053566	4.851900227011349	4.585209079917242	0.3488516950390528
3.8075814746342234	1.2832701151052577	1.1921586750915463	0.6522742939395049
1.131884388765589	3.459342673104393	3.780912004975036	0.16482894922174665
1.9594369129222997	3.068861658311839	3.4832063072064727	0.2747504149608396
