4.8163710978132555	3.5268027251353047	1.3656480027894038
1.8179194275484196	4.110074501880407	0.4423081447104427
1.364520952974483	4.977935067034824	0.2741138513458511
3.2061241298848886	2.559808713297369	1.2524858256908504
3.6650163567240925	3.404019608874548	1.076673103518295
2.963261415295227	2.7984678536001537	1.0588870661791132
1.4095906736967274	4.036947545073613	0.3491724026528127
3.4577467936739943	2.561564497811907	1.3498574002831503
1.9767502694804753	2.3702385673442095	0.8339878933348774
1.811924169989366	3.307945789446384	0.5477490519252459
