1.5384757191690435	3.4283471012362643	0.4487514460289823
3.716236023202014	4.956673075331279	0.749744025220715
2.257218999240181	3.574376457617001	0.631500074489928
2.9813575961571024	3.1177838644564817	0.956242551045737
4.755964050904691	4.927510920017301	0.9651858977286634
2.267765134185928	2.8965366435267894	0.782922991585124
4.861396920130066	1.3534558398210867	3.591840071245098
1.3601240694301424	3.608133826181252	0.3769605383150823
2.6556397518666985	1.7691565829092815	1.5010767150410418
2.0198963363244626	4.384904729840803	0.46064771318253855
