1.2974064287298308	3.7423898888000178	3.891490900888953	1.788196321760812	7.096090822168115	0.009477592117154857
3.9287700649983073	4.369711523201198	3.3918562184576224	1.657421962122159	6.2193096352180985	0.028757699325559095
3.8178554512379623	1.1678846447280318	1.3758275935034332	1.0279816865641795	9.438021753219608	0.2121917833352062
2.806349296903975	2.421435140793079	4.6173088568128176	1.3194262451872427	7.547619797319564	0.024205720200746673
2.9120330488269692	2.32227994198794	2.946006243495847	1.014025462295979	5.470291347665071	0.041579337340215065
1.5896423283862342	4.081094742485657	1.1659971247562684	1.7530552786032136	4.253220471385802	0.045223543526389805
3.294634293598129	3.5940984730521937	2.9151681003810364	1.2507212758024682	9.785529625964022	0.028690250379393867
3.6178512358263015	1.1153617166214138	4.299729293194015	1.517522631640933	5.970892506577072	0.0804886195866436
2.191284924926448	4.8747040365918854	3.3808852947061396	1.4532609670681242	9.46514104831837	0.012499796634897952
2.98801255685116	2.062466979911079	2.52314382265551	1.7245832671139716	9.085494300451995	0.056397588567141575
