2.40237270787398	2.3077182050353726	1.0358573758988867	1.113928283772231	1.308396565319045	2.950067427305269	2.819602838869807	2.266646970803421	5.067964935725799
2.1684337143760755	1.9780308006338911	2.748778922235452	2.159605592028394	1.3284507970881214	2.733391210992231	1.764595542767473	2.256164688138569	0.8511791475976714
1.8959159447768448	2.027781177583577	2.104339043915306	2.1697220766108147	1.8623176144711007	1.5638520306382748	2.4805408361030854	1.746065889446247	0.9823378252811495
1.736825785225629	1.8228883005304173	2.6456206261491	1.8633769454493172	2.2245545598506813	1.435369060011244	2.568554657807994	1.5154026206662232	0.7676436368369052
2.6332267617674097	2.2311563434828194	2.797307116947471	1.8635708448761732	1.6105296842484673	2.0568060071053877	2.5436153952231826	2.6813095485727927	1.2909376346312011
2.0832166244396046	1.8393000405460564	1.0881045238183447	1.5031810284851823	2.0798561563392313	2.26715571043024	2.1296374776452067	1.9813432679046188	2.853087180633227
2.593968782990276	1.7653423675768205	1.5413135922641863	1.4505449660260523	1.220882791986675	1.4235046584501267	2.1099426742604597	1.2435277893830419	2.3261491450635865
2.635161003392729	2.020903394105746	1.4660067139401347	1.7427347381656833	2.89435956663622	2.0105796391528763	2.3470035795607735	2.5072704825940253	2.760262503519236
1.1600297912950888	1.031391643257324	1.8610404541215884	1.8359043543230795	1.040218131703127	1.0986252072953722	2.087664953533269	2.441753938020568	0.5302783669217113
2.3364269886140194	2.0624608172805154	1.9937250429016151	1.1308067661422996	1.741915827019752	2.3973923280863927	2.8941328615058395	1.2461967372686775	2.249422891111955
