1.481995620025312	1.311358108569101	1.120205635633213	1.3398293705310405	2.272051283427746	1.7696481654522955	1.133027741125789	2.5202638365021297	3.783687739650599
2.1794244163894225	2.7037737358242087	2.204160290871357	2.8379555547428126	2.393964406251885	2.50951332846664	1.7809813151925762	2.2557697887063433	1.1783997732887967
1.6273585081986095	2.2265050500552213	1.129865094412414	1.286962246077453	1.5811105558301963	1.3195543178759803	2.211472417857165	1.2303598435562608	2.8291687258552383
1.5336178628701407	2.0578033675600156	1.7187076985273246	1.1916047169585298	1.983622238289164	1.2983623934865989	1.443350776979515	2.479472768136181	2.902581354332395
1.4949445779220176	2.693459780460229	1.2885899350880825	1.5338442747998733	2.5248262119276035	2.613622953211146	1.17919824815894	2.342864004392128	3.268321343185769
2.517180015847485	1.2176264464943567	2.369046020133933	2.1725837968227686	1.0675719387291762	1.3724751800644035	1.8966659505747034	1.716114078415237	0.7769721664119781
2.717114720566021	1.3233509454351076	1.4755563938922567	1.5228952868809476	2.333816559187037	1.677440039346625	1.3549664199541973	2.450184885614304	3.8452779618299497
2.0721541377796373	2.9053662835820813	2.014405078305767	1.227840437866171	1.1087705648053987	2.7718257072508385	2.8776583935382622	2.4609072160991974	2.533668743296626
2.239060057028666	2.650091085218504	1.9238155807557171	1.9325226327299663	1.7943229464154449	2.779414903121553	1.9632746939960577	1.9336308043806247	1.7910663831530222
1.4993426586140317	1.985977320095444	1.3887540382499437	1.2069112311145784	1.4088285813789039	1.3629586659544954	2.2170106362676134	1.4118766090384458	2.042143464956109
