1.9619291691161873	2.987661537257626	4.909848107237775	1.641571014365552
3.1213255584254105	4.618033137842949	2.5384241631363365	3.2481889095217795
2.5982289386312267	4.113377481747748	4.2255328720570455	2.332763560381973
3.6508985282330073	4.075328827875604	3.661109479586073	3.6503384291152075
1.1932107289352976	4.373773265577008	4.6318461190227715	0.5913445573704812
4.389570887815905	1.73118464413443	1.7735766891207847	3.023042637353769
4.4272350712216335	3.7814485539172704	2.3786937278467377	4.22241554681019
1.1439061807624	1.1705545501904329	1.7247912101549803	1.1385846654784244
3.3719552999437097	4.156841413888476	4.582279283315268	3.2666473891947407
3.7107322664091207	1.333794709165847	3.5353589548827253	3.627052206749782
